exprid,N10000M50eps10alpha50_Time,N10000M50eps10alpha50_NC,N10000M50eps10alpha50_MM,N10000M50eps10alpha70_Time,N10000M50eps10alpha70_NC,N10000M50eps10alpha70_MM,N10000M50eps10alpha90_Time,N10000M50eps10alpha90_NC,N10000M50eps10alpha90_MM,N10000M50eps15alpha50_Time,N10000M50eps15alpha50_NC,N10000M50eps15alpha50_MM,N10000M50eps15alpha70_Time,N10000M50eps15alpha70_NC,N10000M50eps15alpha70_MM,N10000M50eps15alpha90_Time,N10000M50eps15alpha90_NC,N10000M50eps15alpha90_MM,N10000M50eps20alpha50_Time,N10000M50eps20alpha50_NC,N10000M50eps20alpha50_MM,N10000M50eps20alpha70_Time,N10000M50eps20alpha70_NC,N10000M50eps20alpha70_MM,N10000M50eps20alpha90_Time,N10000M50eps20alpha90_NC,N10000M50eps20alpha90_MM,N10000M100eps10alpha50_Time,N10000M100eps10alpha50_NC,N10000M100eps10alpha50_MM,N10000M100eps10alpha70_Time,N10000M100eps10alpha70_NC,N10000M100eps10alpha70_MM,N10000M100eps10alpha90_Time,N10000M100eps10alpha90_NC,N10000M100eps10alpha90_MM,N10000M100eps15alpha50_Time,N10000M100eps15alpha50_NC,N10000M100eps15alpha50_MM,N10000M100eps15alpha70_Time,N10000M100eps15alpha70_NC,N10000M100eps15alpha70_MM,N10000M100eps15alpha90_Time,N10000M100eps15alpha90_NC,N10000M100eps15alpha90_MM,N10000M100eps20alpha50_Time,N10000M100eps20alpha50_NC,N10000M100eps20alpha50_MM,N10000M100eps20alpha70_Time,N10000M100eps20alpha70_NC,N10000M100eps20alpha70_MM,N10000M100eps20alpha90_Time,N10000M100eps20alpha90_NC,N10000M100eps20alpha90_MM,N10000M200eps10alpha50_Time,N10000M200eps10alpha50_NC,N10000M200eps10alpha50_MM,N10000M200eps10alpha70_Time,N10000M200eps10alpha70_NC,N10000M200eps10alpha70_MM,N10000M200eps10alpha90_Time,N10000M200eps10alpha90_NC,N10000M200eps10alpha90_MM,N10000M200eps15alpha50_Time,N10000M200eps15alpha50_NC,N10000M200eps15alpha50_MM,N10000M200eps15alpha70_Time,N10000M200eps15alpha70_NC,N10000M200eps15alpha70_MM,N10000M200eps15alpha90_Time,N10000M200eps15alpha90_NC,N10000M200eps15alpha90_MM,N10000M200eps20alpha50_Time,N10000M200eps20alpha50_NC,N10000M200eps20alpha50_MM,N10000M200eps20alpha70_Time,N10000M200eps20alpha70_NC,N10000M200eps20alpha70_MM,N10000M200eps20alpha90_Time,N10000M200eps20alpha90_NC,N10000M200eps20alpha90_MM,N10000M500eps10alpha50_Time,N10000M500eps10alpha50_NC,N10000M500eps10alpha50_MM,N10000M500eps10alpha70_Time,N10000M500eps10alpha70_NC,N10000M500eps10alpha70_MM,N10000M500eps10alpha90_Time,N10000M500eps10alpha90_NC,N10000M500eps10alpha90_MM,N10000M500eps15alpha50_Time,N10000M500eps15alpha50_NC,N10000M500eps15alpha50_MM,N10000M500eps15alpha70_Time,N10000M500eps15alpha70_NC,N10000M500eps15alpha70_MM,N10000M500eps15alpha90_Time,N10000M500eps15alpha90_NC,N10000M500eps15alpha90_MM,N10000M500eps20alpha50_Time,N10000M500eps20alpha50_NC,N10000M500eps20alpha50_MM,N10000M500eps20alpha70_Time,N10000M500eps20alpha70_NC,N10000M500eps20alpha70_MM,N10000M500eps20alpha90_Time,N10000M500eps20alpha90_NC,N10000M500eps20alpha90_MM
11,8.048782287,-125.95167818137075,0.4582071276489126,11.904441628999999,-125.11755001742992,0.44753405342907854,26.4122279,-126.2259196892049,0.44751464503950106,7.955813506,-126.83510577117734,0.4470598590420324,11.705104623,-126.81459997331999,0.44401824296328357,27.626524748,-126.5495135702565,0.4561411633189,8.019136668,-125.02944067980275,0.44655537402101464,12.204875923000001,-125.99319658393932,0.4477225677657454,27.089064416,-125.84488990040981,0.4518317613961941,7.748237467,-126.42235667592269,0.4481936721222083,12.060862675000001,-126.23581950282814,0.4451550933445597,24.952877995,-125.38675724709444,0.447653174432997,7.863007449,-125.88890654134704,0.452200792068393,11.245907951000001,-125.03351031615055,0.4481315116892609,25.915363788,-125.42995148078569,0.4450642008460087,7.756946954,-125.94469616070901,0.4482401039183956,11.507216624,-126.54122727155428,0.4508406207614911,29.951979868000002,-125.58802729326506,0.45212008518428287,7.932018704,-126.5116360237853,0.455748566591198,11.578923841,-124.86203362517419,0.4489574510689479,25.897233708999998,-125.74961334876511,0.45348851403804624,8.188007459,-125.51238765935626,0.4543140294884637,11.663026209,-124.74249668794668,0.4515501506531195,25.921898503,-125.35612855463548,0.4465717578615351,8.381921299,-125.72688181247852,0.4528576282489739,12.395807083000001,-124.78803022809066,0.44754114289027846,26.564911712999997,-125.55580015489255,0.44381410913998937,8.240889875,-130.72712085351554,0.4170462664559279,11.875279708,-128.60749250189014,0.421477590917854,27.004946338,-128.39384008390047,0.4378483904392979,8.223522953,-129.04975145600883,0.44452193006549334,12.199070798000001,-128.5914911996043,0.43338625019472526,26.256733078,-125.64075556584683,0.46075490309362666,8.751006952,-127.80154078674815,0.4443065448915812,12.830838285,-124.05449728494213,0.4476013499716289,28.100807669,-125.45639826047591,0.4494925251901159
12,8.388348661,-125.05719721786149,0.4485481850976583,10.995192785,-125.44313230097507,0.44799578649483424,24.902162206,-125.41382423075292,0.44985405681472274,7.195610039,-126.24053985623509,0.4484716571220363,12.621017582999999,-125.87508409164212,0.4503770175541363,26.875569601000002,-125.76293255014815,0.44928716983976613,7.711347954000001,-125.92426048932732,0.45154578883366003,12.287828622000001,-125.31713660519492,0.4477126765508655,28.487765707999998,-125.66086987907423,0.4473601878739331,7.894665167,-125.62225047379916,0.44651110829712354,11.621761578,-126.16889605808788,0.4563450272920606,25.091061302,-124.9806783540664,0.44911370030986975,7.904780966,-126.36715629841812,0.4462001878239128,11.957682838,-125.03390437437568,0.45310770230476893,26.658134716000003,-125.46678430782266,0.4489641873224724,7.673990329999999,-125.42686091057203,0.45675068242814687,12.533086498,-125.75385697018456,0.4491741774010501,27.251578203,-125.61565317610922,0.44972607206759585,8.006349618000002,-128.33286562276948,0.44503875673790005,10.680347289,-126.87975565641823,0.4477444951890452,27.240864921,-125.81322374897648,0.45980160531100545,7.83652829,-125.85413994158978,0.4529017170124514,12.250015044,-125.77843989053252,0.4493775714372868,26.621792795,-125.49298015051679,0.44394569984205356,8.206220584,-124.72265603337729,0.4478003720694292,12.604674175000001,-126.09546705688703,0.4516415341895339,28.207374576,-125.37007392007222,0.44842404861336194,7.865042001,-131.83386773303206,0.4283013307520333,12.551855540999998,-134.41396675667562,0.41540172903030936,25.651163541,-127.80315727014576,0.4265650776357012,8.349269091,-129.3653223348794,0.4094566349940897,12.365792549,-128.74071447106792,0.4394669371295401,25.740342918000003,-124.32790830831532,0.44812904252525754,8.745871827,-127.86455491973365,0.4421662650609777,12.768190544000001,-126.48723537371409,0.4470681431031551,37.473375457,-126.04204400040807,0.44825936458414684
13,8.575506884,-126.43211529843839,0.45326595940092346,11.048015001,-124.32879808145933,0.45321119658647374,25.228515201,-125.27175265896767,0.4488809733201927,7.298915045,-126.90152302888536,0.45008667011993014,12.432170946,-126.02641670112733,0.4504422659462409,25.958631544,-125.2242560198913,0.4450909103180829,7.4946948749999995,-125.72712972472044,0.4499369557774642,12.306886087999999,-126.43838537623284,0.4491950696763442,25.885487254,-125.45775015803653,0.4495185083358145,8.527597343,-126.28991641137621,0.4521637703823164,12.455923278,-126.33215967372456,0.4567057827187471,24.868807302,-125.31119502439921,0.445951387569074,8.019649039,-125.27115433162025,0.4454678579285187,11.887113674999998,-125.02778618117152,0.44249426906768746,26.244963542,-125.68908394593936,0.4489945386056998,7.84724454,-124.58622542865614,0.4479455976860787,12.235618489,-125.2769025945399,0.453084764712994,26.713431453000002,-125.19374845825219,0.45050568636556704,8.563797627,-123.89776901515144,0.46421393010433276,10.905814004,-126.53483986070216,0.45105074616231144,26.33827717,-125.83470033953796,0.4467112221041144,7.999810245000001,-125.86987674653032,0.45063114108965785,12.437412949,-125.6976512457955,0.4502145020755951,26.364345911999997,-125.47408857182165,0.44562107794036776,8.112959712,-125.57956551855243,0.45392635250348495,12.161242447000001,-125.79052350228287,0.45164013973106815,26.840273874,-125.62643196480178,0.4518940085349348,8.063394003,-142.1883828937492,0.4036335621636502,12.452483749999999,-131.73879502562215,0.4488907685519585,25.572752461,-128.53200540369588,0.4354670440616106,8.29205367,-129.92415462367745,0.43199641742638983,12.456062297999999,-128.39275885350202,0.4303353243944493,26.090863295,-127.21695111043951,0.4496637110588345,8.509636666,-127.76287564266204,0.4528724784653622,13.003163708,-126.78811620066848,0.45683215333710037,28.81889645,-125.45809212392597,0.4468513201770469
14,8.300886037,-125.71121491774407,0.44892599624285134,11.93779754,-125.51361870167044,0.44809475821433065,25.289473372,-125.98256955659771,0.44329962633021464,7.52765945,-125.59367341306172,0.44669570049354257,11.551792084,-125.65940819266126,0.44961154999133357,26.678768335,-125.30599156221663,0.4542075001034587,7.496107541000001,-124.14280176191973,0.4519564413340063,12.132769001,-125.93552339046451,0.45530886574335433,25.849318924000002,-125.053018994182,0.4446441831616331,7.6073066780000005,-124.96190089377923,0.4515164957823009,11.701923997,-125.33197092805491,0.45230312975717113,25.26824496,-125.48529816114271,0.44627419680081853,7.921580414999999,-125.66240814896544,0.4509917239569589,11.491252363000001,-124.73924203996754,0.4456203190550897,24.882225869,-125.74736369037818,0.44619604297914617,8.187561841,-125.1896679459476,0.4509492386563521,12.013831089,-124.94287543608267,0.44574065928422657,26.387121118000003,-125.67181913890239,0.449492733635575,8.022416834000001,-125.92252629132858,0.4703427186917877,11.180220034,-126.66447225235024,0.45384224827571396,26.421567788999997,-125.66763490653429,0.4471689977125804,8.023840784,-125.7917523888875,0.44524746524779824,12.776580917999999,-125.54055008653185,0.45679473235584234,27.308112832,-125.26976778344687,0.44724270818209777,8.106384755,-125.58291247742619,0.4410219147367139,12.139343373,-125.48227532751335,0.44776046937089353,27.256366874999998,-125.8927217208518,0.4472095148080598,8.742635037,-141.16532180859386,0.42722700994727114,12.286712161,-129.11838557542254,0.40740293582864373,25.277250084000002,-132.078984080734,0.4423113290092159,8.392120447,-132.6371712001006,0.4389659089624185,11.565996537,-127.05248206106208,0.4548583068550367,26.055378587,-125.31335886961037,0.4455270127894983,8.937777129,-128.49969541953746,0.43600602202232097,12.683448583,-125.83859004777699,0.44451213750829977,30.796631921999996,-124.65286286525519,0.4469794246694455
15,7.882048083000001,-126.18211478879331,0.4502423023320847,12.053206046,-126.02063626055676,0.44861328872336703,25.56679117,-125.32050404116441,0.45511923519557107,8.027529296,-123.54653725459261,0.45266537984240496,11.311195127,-125.30661205930697,0.45399521202609355,24.781446166,-125.25250074482857,0.45042413228127437,7.572230543999999,-124.79296768269684,0.44976108700804507,11.629354287,-125.85260896088238,0.45055165739332964,25.984470087000002,-124.92151803106776,0.44900696147745256,7.589206412999999,-125.9978467851142,0.44880225393586237,11.949939336,-126.0251546797511,0.44854519631114903,25.811139088999997,-126.11322522110285,0.44695420785231954,8.430165623,-125.71447198396285,0.4456460885252309,11.935177414,-126.06750836004801,0.4473315689428039,25.914476656,-125.06943865376816,0.45416810229795984,7.798428704000001,-125.36578129454459,0.44023102180590296,11.854157247,-126.69895507918713,0.4526718641241916,27.983468289,-125.22186389067873,0.4493796661422954,8.160287949,-125.85918068462766,0.4422204423680667,11.027674287,-127.1180325394101,0.46046661833695546,29.673117121,-126.5383799120901,0.4461552273571636,8.300551711999999,-125.34310838377318,0.4531653957144347,11.85111617,-125.40305065821559,0.4490248926566951,26.445152167,-124.80934371561328,0.4530007624435851,7.928971874000001,-125.37375120005785,0.44463666894955156,12.095429038999999,-125.08794135494688,0.44725540729847457,30.780646129,-125.42245102096456,0.4462048400090073,7.983189244,-140.37521052983234,0.4480718635311989,11.159153748000001,-127.30630641098156,0.43784400584174843,24.787211411,-127.52590410247272,0.4114977368597556,7.981274666000001,-127.52059184081499,0.4151408959416907,10.942266382,-126.17836788821845,0.4647305980840473,28.947000034,-126.63962028202721,0.44686190608545906,8.530605168000001,-126.0396737815053,0.4744383417977196,12.294170372,-125.20365797438502,0.4615506946892688,33.835489003999996,-125.7929767339187,0.4561283444063404
16,8.322362299,-127.038928782172,0.44756532715917235,11.193933958,-126.3045380282237,0.45262954698847124,27.642101038,-126.31804738238873,0.4536282553706643,8.153646089,-124.77876704282616,0.4502913674831822,11.702359379999999,-125.97534993942267,0.453105911975602,26.548377248,-125.49478438088865,0.45101493787312963,7.7286542119999995,-126.08316106716417,0.44975075095580563,11.572522626,-125.37395177455045,0.4531622828552016,26.576023336,-125.59102777509052,0.4469079904910841,7.508572705,-125.66439899522678,0.44174049424708695,11.442463751,-126.49616904403999,0.4505312567309361,25.139543215,-125.77127150748544,0.45018049200377636,8.2501245,-125.98993644150542,0.44621070167822185,11.549557583,-125.59690939907543,0.44271104138957035,25.799689172999997,-125.04402579795004,0.44364050099013913,7.415987795,-126.02126951777146,0.45073953452658644,11.53516232,-126.24390093824064,0.45356179252734596,27.240497543000004,-125.92168011481627,0.44934026311573794,8.734648747,-126.17588264565869,0.4494145504614249,12.225423671,-125.15495991607061,0.45226594223095173,31.150829256999998,-125.93585439609271,0.45247099614954084,7.903053407000001,-124.80420117587435,0.4597671280612331,12.440565580000001,-125.35879392328528,0.4501886648084505,26.088908671000002,-125.98360599620365,0.4530178697890046,8.378007042,-125.12483847848077,0.4534617890513328,12.880730749,-126.0771556774293,0.4521038218170998,27.870362319999998,-125.59399045917452,0.44756038673575277,8.550337995,-139.53204614305835,0.40434843848523805,10.624015712,-135.24801973949337,0.4041408153913988,24.817030627999998,-132.93909138058908,0.42241374738328075,7.716124669000001,-133.22175024533524,0.41990658705525774,11.202577415999999,-128.54825433623233,0.4758858698964611,26.204708131,-126.3718204476072,0.4386185768829135,8.327870329,-124.48421420488948,0.45139147844214256,13.212297628,-126.07283616188694,0.45646100700244485,27.379637254000002,-125.56337482249153,0.4518009990001485
17,8.185875711,-126.69123958317336,0.4571246828246308,11.124942458,-124.86188065561092,0.44710874713459076,26.828579576,-124.74931989233714,0.4533506698321628,8.349819492,-126.68528213445467,0.4478482898020784,11.269402955,-125.13494323240228,0.4499176273187207,26.63888159,-126.42055748908118,0.4457222772653792,7.155331293000001,-126.22197820134244,0.457137305246021,11.719881163,-125.4446521883661,0.4440267429787603,26.253401384,-126.10249388277701,0.4471582017448055,7.52544213,-125.28117120665148,0.4491005337398454,11.854406256,-125.180931938465,0.44965552408401166,25.227530918,-125.20078200585925,0.45211507504565807,8.524590081000001,-124.92288647415933,0.4517177353426891,11.492243915,-125.23727922343826,0.4477108850405749,27.259320497999997,-125.73046741022193,0.44602757441736574,7.534923001000001,-124.232536576688,0.44661636155709417,12.772914788,-125.39224803689227,0.45543948226477465,26.468465627,-125.28613721523466,0.45138646497844903,7.753223579000001,-126.74180975525574,0.4622656428325226,11.764180216,-126.65314526169296,0.444262174291833,28.807595659000004,-126.12770002303125,0.45071017190591617,8.101481336,-126.33331672935138,0.4500460329029269,12.402538539999998,-126.22909584322173,0.4482339970361161,28.579314254,-125.66261490383008,0.45107870240716724,8.62342955,-125.07610714866217,0.45262856292484077,12.448906540000001,-125.82528135329619,0.44906844561092657,26.899423224000003,-125.21625431876919,0.45026526567814873,7.480234123000001,-138.27726509835506,0.4331107117774431,11.199075666999999,-126.25485386561478,0.3958719083944088,25.17795407,-129.44724605717403,0.4453197900028111,8.635854748,-128.84508306862017,0.41960888469898433,11.531673667,-128.78280967399672,0.4545427364591522,29.219855551,-126.46381010449811,0.45723864999440167,8.810808677,-128.4869295096037,0.44374435775877275,12.9180392,-124.58367260255672,0.4526125098498073,27.682423706,-125.533606116584,0.45119394271678415
18,8.441456882,-125.56271869097996,0.46229381419887616,11.407292039,-125.51114934976769,0.4432425614540352,25.774328377,-125.53372192924003,0.44917696575591465,7.893634627000001,-125.43442499020745,0.45050428867731224,10.864549508,-124.95975922175592,0.4427299632810084,26.212748498000003,-124.94662593386933,0.44952291488918145,8.163458251,-127.98776835582328,0.45245798401319326,12.334558922,-126.7354422869941,0.45040781775555544,27.649539205,-125.67489048129988,0.4466028257711391,8.340070966,-126.43668584870322,0.4424886942701912,11.311769871000001,-125.78751141728864,0.44917059253811975,26.382285045,-125.72681472857982,0.43956065364789043,8.187314374,-127.20435096944745,0.44670272244315706,12.341179873000002,-125.52593612725983,0.4539941351748792,27.219578749,-125.61119052100317,0.4431519954875014,8.611008633,-124.64224662421242,0.4439862101448605,12.397876797999999,-125.1776657722674,0.44476239998984646,28.630547752,-125.33653343138347,0.4505097977086938,7.931870493999999,-127.52652686136075,0.4489457533807235,11.367495923,-125.42487158676934,0.44957909391361733,25.417040127,-125.464155847375,0.4457062451337088,7.844227707,-125.69359862471339,0.4550116636410124,11.88049749,-126.15787764978987,0.4597345747401478,26.839521376,-125.6186973034558,0.4484863007494207,8.386703629,-125.4053758343491,0.4458080143584467,11.949913921,-125.50892010539542,0.44885286025985927,27.014824679999997,-125.28491876600003,0.45245837962464364,7.651185251,-143.83514407488437,0.3849085611626185,11.663534376,-135.7164318892451,0.4001286230001106,24.846203171,-130.61608126089936,0.44724338804645003,8.180426717,-128.338175030761,0.44079753812014366,12.726091621,-128.37482698140113,0.4568986109603473,26.077327489,-126.58135823561288,0.45302094112207486,8.758735869999999,-126.01939797572518,0.44448335700450237,12.523878624,-126.7577797418291,0.4495729986330491,27.811159793999998,-125.0049503350883,0.45101393695497616
19,7.907454336999999,-126.16263777714505,0.4509439188480937,11.501691636,-125.74572670674334,0.4540096937192492,25.385274498999998,-124.86533400943357,0.44529977369953094,7.493182787,-123.97499303802724,0.4497824040742168,10.818222581999999,-125.06670519841364,0.4504389732196804,25.481503878,-125.72869496589847,0.4522577962802204,8.151992623,-125.64662288508097,0.4521100833821961,11.99752704,-125.84725967641427,0.4505729545077431,26.045083169,-125.36821635801148,0.4513047204275228,7.076604497,-124.96277469598851,0.44308706034158657,11.426798752,-125.56542063027545,0.457139169618198,26.046091086,-125.370066585076,0.45703563057433255,7.853762999000001,-125.61146540304043,0.44852558185490843,11.278297043,-125.00244854254952,0.4532159005120898,25.830065872,-125.78357750490612,0.44828009776762784,8.343568793,-125.89429372502912,0.44768586365709906,11.382590410999999,-125.66183136937951,0.44551177413458226,27.36691504,-126.33795772571182,0.448973646678668,7.745752755,-124.79061314662334,0.4437014620954304,10.837972581,-125.70439776980584,0.45720671650758343,26.966145129,-125.67394728833598,0.451074365634399,8.264431843999999,-125.77425872667727,0.4518073843044984,11.984983502,-125.79815887859195,0.44939288177909653,28.561162052,-126.27889629840766,0.4458877517719313,8.222192879,-126.10054227418959,0.45053155096863773,11.799455542,-125.96593624344719,0.4518697737959211,28.21753208,-125.7001388815565,0.44710309910603946,7.739622469,-137.07887861758024,0.4599879953436248,11.663843294000001,-136.27815514781636,0.40442637141957,25.939819831,-123.58534325959289,0.418725698837965,8.132613949,-126.86794753479123,0.4642184524806424,11.980775742,-129.86402760284952,0.427106937065012,27.245441534,-126.9962045155703,0.45432711636212864,8.832778342,-126.10842470510356,0.4339807298616675,12.98477525,-125.40300100071138,0.45521443349401014,28.532319117999997,-125.27782938578432,0.44663756151803036
20,7.698033628,-124.92593542385228,0.4486328247061716,11.005884216,-125.12042360630565,0.4466556409319964,25.267981245999998,-125.9882885029844,0.44997645077376003,7.046337545,-126.61445947518503,0.4530118482537348,10.599269066,-125.31485259490306,0.44483594310513086,28.500426835,-125.7677467538619,0.4509960970644503,8.250291747,-126.72019990307403,0.44810735075178726,11.027887584,-125.373199999657,0.4464898604053651,30.349087791000002,-124.86619249643458,0.45173426694940866,7.705032877000001,-125.3115150224256,0.445797263138696,11.775207619,-125.00062744359067,0.4421893602087493,24.43081374,-125.12531106254303,0.4420507962970135,7.570808706,-125.96804261687195,0.45234649939724125,11.837407838999999,-125.7423010572587,0.4479311809315652,25.269609543999998,-125.46681822880237,0.4489324592170435,7.573588377,-125.10300250341047,0.44638136977839227,11.274707421999999,-125.64010491148012,0.44797424929939667,26.682585291000002,-125.69156936677872,0.4554766753765561,7.485922657000001,-126.64436425958914,0.44141609483453204,10.880401372,-126.61340929342809,0.448328738854879,25.733888462000003,-125.97255354349154,0.45309763889161797,7.965127948,-125.49935863630078,0.4497002461974787,11.309060117,-125.9991520709384,0.455098447506729,28.444070377,-125.34163138868236,0.45211354632622514,8.035324912,-125.025899061862,0.4512776161906781,11.554034505,-125.37738839294227,0.45170233948497324,32.657994043,-125.24761780867999,0.4533970336029012,8.006019413,-139.90758180389233,0.4175174201653243,11.910777044,-133.12745437278437,0.42495997747382896,25.506879042,-129.974419017558,0.43517735061863927,7.689566612,-131.34306594887224,0.47261524745377576,12.526811116000001,-126.43845717725513,0.4513654536977908,30.687168710999998,-127.27727724612316,0.4407219048739969,8.491988869,-125.4463674074561,0.4407484156597182,12.552715457,-127.06542377923078,0.46344795873605377,27.375100373000002,-125.47103561554502,0.44692496880378285
21,9.944147131,-125.79111751301234,0.4490181785387887,13.627285083,-125.10377752767099,0.4489982965649334,22.664674159,-125.98521390427568,0.4546115208668853,9.84158917,-126.72569540590727,0.4408949328235636,13.404559681,-125.8825291174901,0.44998669304358907,23.590826581,-125.12475969886515,0.4488198323350637,9.767262303,-124.81821460977153,0.4488337803590672,13.686062674,-125.40191100342713,0.4482087452028758,23.850964637,-125.01488893465702,0.4523143807900163,10.639911292999999,-125.6942538381557,0.4553366551132497,13.578348058,-125.58450843009686,0.4375090655472862,22.287911085,-125.28566864052041,0.4524525331886391,9.893667039999999,-125.80069900655789,0.45457851732676,12.959672198,-125.43331482126361,0.44905011734367445,22.568987579999998,-125.45612314875464,0.4425206032438915,10.340157931,-126.2942822595613,0.45175403827989813,13.182152236,-125.15286574943809,0.4505647386818565,24.559091407,-126.01439128364865,0.4489039633386375,9.885507058000002,-126.474521747951,0.4373323243827332,12.88090292,-126.11252670373216,0.4545503338186179,23.780939501,-124.73595200145975,0.4490855671145509,10.395972709999999,-125.44921212068559,0.4560321847774499,13.564192566000001,-125.62967653721007,0.45561916188351836,23.410368050000002,-125.0388647105723,0.45018912653774856,9.851166432,-125.534686583612,0.4468381013088367,13.230032608999998,-125.68995607311206,0.44961277911740183,24.228947371999997,-125.21332556368347,0.4512349259519978,9.680166714,-129.82338233301698,0.46031657754252836,13.964123577,-135.06829374143223,0.41059803079400037,22.9226566,-127.59577982958145,0.4582603860150858,9.55767633,-129.04973799975124,0.4532525458281378,13.048803943,-128.0978718418086,0.43350231384834226,24.348625825,-126.29025095231269,0.4539348656876081,10.055283251,-126.45209488428915,0.43062725621163767,14.600779215000001,-125.88671489577058,0.44238925902931225,23.930988852,-124.99296036474374,0.4439385298806766
22,7.513367711000001,-125.77100337831835,0.4482658786649746,12.425322125,-125.40930530056796,0.4557606009219833,23.121388084,-125.32146562654934,0.4518729905371962,8.324071411,-127.00652845688734,0.4472337067667205,11.07037738,-126.21504388563861,0.45634956853147907,24.89339662,-125.72388550199149,0.4507871507801887,8.374700959,-126.28243007948991,0.44428888433364944,11.385227623,-126.32769759068958,0.4464070500414106,25.333252668,-125.9027893064881,0.45130220993111037,7.870989452,-126.0648097405012,0.4567369601250283,10.591656339,-125.49122746776892,0.4508213853056743,22.831483669,-125.86994216733454,0.44980432965108375,7.338389081,-125.40516935116217,0.4531121143884349,11.958950456,-124.84765116783292,0.4470731589525302,23.141917163000002,-125.68734862504901,0.4503755087130461,7.9569865250000005,-124.41679784990474,0.44491776097070557,11.029150787,-125.60898580341657,0.44566564097781536,24.394664831999997,-125.36212814285953,0.44951312014200984,7.278068414,-127.6171496362356,0.4361628829695563,10.782896716,-126.25684556505074,0.4507633357429653,23.635054667,-125.53810787334254,0.4439551598078255,8.488192951,-125.40919823577877,0.4578938693900399,11.327590407999999,-125.86516118170843,0.4504140523914451,22.965361868000002,-124.7213554347094,0.453244628244096,7.820494837,-124.10200591776594,0.45150867603162104,12.035772756,-125.88130954982894,0.4466473265521218,25.668673286999997,-125.37504992561311,0.4467788478188779,7.514269868,-137.79071748620117,0.3790176886704373,11.094165339000002,-127.72330683160406,0.4523676378150225,23.994155134,-131.5892566043015,0.4201036039803949,7.742100128999999,-127.6045354143754,0.42066082043528735,12.361939953,-128.14853921786576,0.47090824257415176,24.166435620999998,-125.4644433770308,0.44958647329720236,8.527525537999999,-126.07317681250774,0.4542866310279816,12.452329374000001,-126.07188043430821,0.4506688671869965,25.494837969000002,-125.5739772434119,0.4441347897825608
